SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
S00059,simple,Foco Vapor de Sodio 150w E39,"Foco Vapor de Sodio 150w E39. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_S00059.jpg,165.46,,,,,,,,,,,,,
FOCO0008,simple,Foco Vapor de Sodio de 250w,"Foco Vapor de Sodio de 250w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FOCO0008.jpg,268.5,,,,,,,,,,,,,
FOLLAJE,simple,Follaje Artificial,"Follaje Artificial. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",VARIOS,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FOLLAJE.jpg,1227.17,,,,,,,,,,,,,
BACE0003,simple,Fotocelda 110-220v,"Fotocelda 110-220v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_BACE0003.jpg,130.62,,,,,,,,,,,,,
QOC16UFFRO,simple,Frente Empotrar para Qo312l125,"Frente Empotrar para Qo312l125. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOC16UFFRO.png,835.98,,,,,,,,,,,,,
NC32S,simple,Frente Sobreponer 20 Ancho para Tablero Nf/nq Nc32s,"Frente Sobreponer 20 Ancho para Tablero Nf/nq Nc32s. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_NC32S.png,4091.7,,,,,,,,,,,,,
QOC24US,simple,Frente para Centro de Carga,"Frente para Centro de Carga. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOC24US.jpg,1009.5,,,,,,,,,,,,,
FRIG0001,simple,Frigobar 3.2 Pies Kool Factory,"Frigobar 3.2 Pies Kool Factory. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",VARIOS,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FRIG0001.jpg,4136.64,,,,,,,,,,,,,
FULM0001,simple,Fulminante Calibre 22 Ramset - Amarillo,"Fulminante Cal 22 Amarillo Ramset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Equipos,https://dummyimage.com/600x600/cccccc/000000.png,3.63,,Color,Amarillo,1,1,Marca,,1,1,,,,
FULM0002,simple,Fulminante Calibre 22 Ramset - Verde,"Fulminante Cal 22 Verde Ramset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Equipos,https://dummyimage.com/600x600/cccccc/000000.png,3.63,,Color,Verde,1,1,Marca,,1,1,,,,
FULM0003,simple,Fulminante en Tira Calibre 27 Rojo,"Fulminante en Tira Cal 27 Rojo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Equipos,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FULM0003.png,4.34,,,,,,,,,,,,,
10235,simple,"Fumigador de 2 Litros Domstico, Truper","Fumigador de 2 Litros Dom©stico, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",VARIOS,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_10235.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/FDO-2_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/FDO-2_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/FDO-2_FC2.jpg",125.0,,,,,,,,,,,,,
FUSE0012,simple,Fusible 60amp 6000v Tamao 000 1sca022627r1390,"Fusible 60amp 6000v Tamao 000 1sca022627r1390. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE0012.jpg,367.5,,,,,,,,,,,,,
FRSR30,simple,Fusible Doble Elemento,"Fusible Doble Elemento. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FRSR30.png,518.7,,,,,,,,,,,,,
FUSE0011,simple,Fusible Gg Tamao 000 40a Ofaf000h40,"Fusible Gg Tamao 000 40a Ofaf000h40. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE0011.jpg,297.0,,,,,,,,,,,,,
FLSR30ID,simple,Fusible Indicador 30am 600v,"Fusible Indicador 30am 600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FLSR30ID.jpg,0.0,,,,,,,,,,,,,
FUSE0006,simple,"Fusible Mod. Flnr-15, Clase Rk5 250v Litte","Fusible Mod. Flnr-15, Clase Rk5 250v Litte. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE0006.jpg,117.0,,,,,,,,,,,,,
FUSE0004,simple,"Fusible Mod. Flnr-20, Clase R, 250 Volts, de la Marca Litte","Fusible Mod. Flnr-20, Clase R, 250 Volts, de la Marca Litte. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE0004.jpg,127.5,,,,,,,,,,,,,
FUSE0005,simple,Fusible No Renovable 250v 30amp Nln-30,"Fusible No Renovable 250v 30amp Nln-30. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE0005.jpg,54.92,,,,,,,,,,,,,
FUSE0060,simple,Fusible Renovable 60a 250w 10ka Clase H,"Fusible Renovable 60a 250w 10ka Clase H. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE0060.jpg,33.0,,,,,,,,,,,,,
FUSE1014,simple,Fusible Rk5 200a 600v Trs200r Mersen,"Fusible Rk5 200a 600v Trs200r Mersen. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE1014.png,1650.0,,,,,,,,,,,,,
FUSE1036,simple,Fusible Rkfs Doble Flsr-60id,"Fusible Rkfs Doble Flsr-60id. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE1036.jpg,819.0,,,,,,,,,,,,,
FUSE1000,simple,Fusible Tipo J Jtd150id,"Fusible Tipo J Jtd150id. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FUSE1000.jpg,3229.5,,,,,,,,,,,,,
G4A705025,simple,Gab Metalico 70x50x25,"Gab Metalico 70x50x25. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_G4A705025.png,3217.0,,,,,,,,,,,,,
G4A806030,simple,Gab N-4 80x60x30,"Gab N-4 80x60x30. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_G4A806030.jpg,4357.74,,,,,,,,,,,,,
G4A252015,simple,Gab N-4 con platina 25x20x15,"Gab N-4 C/platina 25x20x15. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_G4A252015.jpg,592.76,,,,,,,,,,,,,
G4A303020,simple,Gab N-4 con platina 30x30x20,"Gab N-4 C/platina 30x30x20. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_G4A303020.jpg,1088.12,,,,,,,,,,,,,
QOP0050,simple,Gabinete Aph 2x18 para Tubo LED Q10-50,"Gabinete Aph 2x18 para Tubo Led Q10-50. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_QOP0050.jpg,277.5,,,,,,,,,,,,,
H150FMX,simple,Gabinete Empotrar Marco H 150a,"Gabinete Empotrar Marco H 150a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_H150FMX.jpg,1531.14,,,,,,,,,,,,,
FA100RB,simple,Gabinete N3r Marco F 100a,"Gabinete N3r Marco F 100a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FA100RB.jpg,4117.5,,,,,,,,,,,,,
G4A504020,simple,Gabinete Pcym Centralizador de Tc,"Gabinete Pcym Centralizador de Tc. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_G4A504020.jpg,1716.92,,,,,,,,,,,,,
DYFI0001,simple,Gabinete Plastico Rojo de 1.4 X 0.7 X 0.35 metros,"Gabinete Plastico Rojo de 1.4 X 0.7 X 0.35 Mts. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DYFI0001.jpg,20700.0,,,,,,,,,,,,,
FA100SMX,simple,Gabinete Sobreponer Marco F 100a,"Gabinete Sobreponer Marco F 100a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_FA100SMX.jpg,1278.12,,,,,,,,,,,,,
J250FMX,simple,Gabinete Tipo Empotrar Marco J 250a,"Gabinete Tipo Empotrar Marco J 250a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_J250FMX.jpg,4501.5,,,,,,,,,,,,,
KA225FMX,simple,Gabinete Tipo Empotrar Marco K 225a,"Gabinete Tipo Empotrar Marco K 225a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_KA225FMX.jpg,2342.36,,,,,,,,,,,,,
LA400FMX,simple,Gabinete Tipo Empotrar Marco L 400a,"Gabinete Tipo Empotrar Marco L 400a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LA400FMX.jpg,7030.98,,,,,,,,,,,,,
J250SMX,simple,Gabinete Tipo Sobreponer Marco J 250a,"Gabinete Tipo Sobreponer Marco J 250a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_J250SMX.jpg,4501.5,,,,,,,,,,,,,
KA250SMX,simple,Gabinete Tipo Sobreponer Marco K 250a,"Gabinete Tipo Sobreponer Marco K 250a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_KA250SMX.jpg,2342.36,,,,,,,,,,,,,
100173,simple,"Gancho Plstico Naranja para Manguera de Jardn, Truper","Gancho Pl¡stico Naranja para Manguera de Jard­n, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Jardinería,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100173.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GA-MA-N_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GA-MA-N_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GA-MA-N_FC2.jpg",66.38,,,,,,,,,,,,,
50153,simple,"Gancho Recto 6"" con Portaetiqueta para Perfocel y Ranurado","Gancho Recto 6"" con Portaetiqueta para Perfocel y Ranurado. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_50153.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GA-6X_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GA-6X_FC1.jpg",14.89,,,,,,,,,,,,,
14810,simple,"Gato Hidrulico de Botella de 2 Ton, Truper","Gato Hidr¡ulico de Botella de 2 Ton, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_14810.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAT-2_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAT-2_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAT-2_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAT-2_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAT-2_FC2.jpg",443.97,,,,,,,,,,,,,
10889,simple,"Gaveta Apilable 2 de Plstico, 17 X 11 X 8 Cm, Truper","Gaveta Apilable 2 de Pl¡stico, 17 X 11 X 8 Cm, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_10889.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-2_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-2_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-2_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-2_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-2_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-2_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-2_FC2.jpg",17.24,,,,,,,,,,,,,
10890,simple,"Gaveta Apilable 3 de Plstico, 25 X 17 X 11 Cm, Truper","Gaveta Apilable 3 de Pl¡stico, 25 X 17 X 11 Cm, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-3_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-3_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-3_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-3_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-3_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-3_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GAV-3_FC2.jpg",47.41,,,,,,,,,,,,,
ACRI0001,simple,Globo Acrilico R-8 con c Opalino,"Globo Acrilico R-8 C/c Opalino. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_ACRI0001.jpg,254.63,,,,,,,,,,,,,
GRAP0001,simple,Grapa Curva (cable Uso Rudo 1/2),"Grapa Curva (cable Uso Rudo 1/2). Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Cableado,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GRAP0001.png,1.92,,,,,,,,,,,,,
44970,simple,"Grillete de Acero Forjado , Fiero - 7/16 pulg","Grillete de Acero Forjado 7/16"", Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://www.truper.com/media/import/imagenes/GRI-7-16.jpg,53.45,,Medida,7/16 pulg,1,1,Marca,,1,1,,,,
44972,simple,"Grillete de Acero Forjado , Fiero - 5/8 pulg","Grillete de Acero Forjado 5/8"", Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://www.truper.com/media/import/imagenes/GRI-5-8.jpg,116.38,,Medida,5/8 pulg,1,1,Marca,,1,1,,,,
GU10LLED4,simple,Gu 10 6w 100-240v Luz Fria Fria,"Gu 10 6w 100-240v Luz Fria Fria. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GU10LLED4.jpg,56.63,,,,,,,,,,,,,
6GU10LLED4,simple,Lámpara GU10 6w 100-240v 4000k,"Gu10 6w 100-240v 4000k Tecnolite. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_6GU10LLED4.jpg,56.63,,,,,,,,,,,,,
GU10065WC,simple,Lámpara GU10 6.5w 100-240v Luz Calida,"Gu10 6.5w 100-240v Luz Calida. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GU10065WC.jpg,59.25,,,,,,,,,,,,,
GU1050W,simple,Lámpara GU10 50w 120-130v Luz Blanca,"Gu10 50w 120-130v Luz Blanca Phillips. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GU1050W.jpg,34.53,,,,,,,,,,,,,
GU106500,simple,Lámpara GU10 6.5w 6500k Luz de Dia,"Gu10 6.5w 6500k Luz de Dia. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GU106500.png,50.73,,,,,,,,,,,,,
UISGEG,simple,Guante Nailon con Recubrimiento de Nitrilo Espumoso,"Guante Nailon con Recubrimiento de Nitrilo Espumoso. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_UISGEG.jpg,111.0,,,,,,,,,,,,,
14241,simple,"Guantes de Carnaza, Cortos, Unitalla, Truper","Guantes de Carnaza, Cortos, Unitalla, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_14241.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-535_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-535_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-535_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-535_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-535_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-535_FC2.jpg",142.24,,,,,,,,,,,,,
14263,simple,"Guantes de Ltex para Limpieza, G, Truper","Guantes de L¡tex para Limpieza, G, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_14263.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-313_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-313_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-313_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-313_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-313_FC1.jpg",32.33,,,,,,,,,,,,,
13292,simple,"Guantes de Nylon Recubiertos de Poliuretano, G, Truper","Guantes de Nylon Recubiertos de Poliuretano, G, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_13292.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-113_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-113_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-113_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-113_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-113_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-113_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-113_FC2.jpg",47.41,,,,,,,,,,,,,
14286,simple,"Guantes de Piel de Cabra, Tipo Operador, Truper","Guantes de Piel de Cabra, Tipo Operador, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_14286.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-725_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-725_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-725_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-725_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-725_FC1.jpg",128.45,,,,,,,,,,,,,
17051,simple,"Guantes de Piel de Res y Dorso de Loneta, Truper","Guantes de Piel de Res y Dorso de Loneta, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17051.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-255_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-255_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-255_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-255_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-255_FC1.jpg",122.85,,,,,,,,,,,,,
10848,simple,"Guantes para Mecnico, Palma Reforzada, Unitalla, Truper","Guantes para Mec¡nico, Palma Reforzada, Unitalla, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Seguridad,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_10848.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-615_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-615_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/GU-615_FC1.jpg",150.82,,,,,,,,,,,,,
GUAR0001,simple,Guardamotor Ms116 Rango 16 20a,"Guardamotor Ms116 Rango 16 20a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GUAR0001.jpg,2421.0,,,,,,,,,,,,,
