SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
13203,variation,"Dado Largo de , 6 Puntas, Cuadro 1/4"", Truper - 9 Mm","Dado Largo de 9 Mm, 6 Puntas, Cuadro 1/4"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,"https://www.truper.com/media/import/imagenes/D-1409-LM.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+EI1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+EIND1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+EM1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+E1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+FC1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+FC2.jpg",39.66,id:13182-BASE,Medida,9 Mm,1,1,Marca,,1,1,,,,
13204-BASE,variable,"Dado Largo de , 6 Puntas, Cuadro 1/4', Truper","Dado Largo de 10 Mm, 6 Puntas, Cuadro 1/4', Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_13204-BASE.jpg,,,Medida,"10 Mm, 13 Mm",1,1,Marca,,1,1,,,,
13204,variation,"Dado Largo de , 6 Puntas, Cuadro 1/4', Truper - 10 Mm","Dado Largo de 10 Mm, 6 Puntas, Cuadro 1/4', Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://dummyimage.com/600x600/cccccc/000000.png,39.66,id:13204-BASE,Medida,10 Mm,1,1,Marca,,1,1,,,,
13207,variation,"Dado Largo de , 6 Puntas, Cuadro 1/4', Truper - 13 Mm","Dado Largo de 13 Mm, 6 Puntas, Cuadro 1/4', Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://dummyimage.com/600x600/cccccc/000000.png,42.24,id:13204-BASE,Medida,13 Mm,1,1,Marca,,1,1,,,,
6910H-BASE,variable,Dado de Impacto  6 Puntas 5/16,"Dado de Impacto 1/4"" 6 Puntas 5/16. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_6910H-BASE.jpg,,,Medida,"1/4 pulg, 3/8 pulg",1,1,Marca,,1,1,,,,
6910H,variation,Dado de Impacto  6 Puntas 5/16 - 1/4 pulg,"Dado de Impacto 1/4"" 6 Puntas 5/16. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://dummyimage.com/600x600/cccccc/000000.png,51.99,id:6910H-BASE,Medida,1/4 pulg,1,1,Marca,,1,1,,,,
7210H,variation,Dado de Impacto  6 Puntas 5/16 - 3/8 pulg,"Dado de Impacto 3/8"" 6 Puntas 5/16. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://dummyimage.com/600x600/cccccc/000000.png,63,id:6910H-BASE,Medida,3/8 pulg,1,1,Marca,,1,1,,,,
102242,simple,"Desarmador Dieléctrico Plano 7/32"" X 5"", Truper","Desarmador Dielã©ctrico Plano 7/32"" X 5"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102242.jpg,68.1,,,,,,,,,,,,,
102243,simple,"Desarmador Dieléctrico Plano 1/4"" X 6"", Truper","Desarmador Dielã©ctrico Plano 1/4"" X 6"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102243.jpg,75.0,,,,,,,,,,,,,
102240,simple,"Desarmador Dieléctrico de Cruz 3/16"" X 3"", Truper","Desarmador Dielã©ctrico de Cruz 3/16"" X 3"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102240.jpg,47.41,,,,,,,,,,,,,
102241,simple,"Desarmador Dieléctrico de Cruz 1/4"" X 4"", Truper","Desarmador Dielã©ctrico de Cruz 1/4"" X 4"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102241.jpg,65.52,,,,,,,,,,,,,
DU221RB,simple,Desconectador 2x30 Du221rb,"Desconectador 2x30 Du221rb. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DU221RB.jpg,1575.0,,,,,,,,,,,,,
PQ3603G,simple,Desconectador 3p 3w 480-600v,"Desconectador 3p 3w 480-600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PQ3603G.jpg,10181.1,,,,,,,,,,,,,
DU321N,simple,Desconectador 3p 30a N-1,"Desconectador 3p 30a N-1. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DU321N.jpg,257.45,,,,,,,,,,,,,
DU321RB,simple,Desconectador 3p X 30 S/fus N-3r Sqd,"Desconectador 3p X 30 S/fus N-3r Sqd. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DU321RB.jpg,4257.22,,,,,,,,,,,,,
HU361RB,simple,Desconectador 3x30 600v S/fusibles Sqd,"Desconectador 3x30 600v S/fusibles Sqd. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_HU361RB.jpg,9332.16,,,,,,,,,,,,,
GNF323,simple,Desconectador N-1 3x100 Amp 220v Gnf323,"Desconectador N-1 3x100 Amp 220v Gnf323. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GNF323.jpg,5164.4,,,,,,,,,,,,,
HU362RB,simple,Desconectador Serv. Pesado 3p 60a S/portafusible Sqd,"Desconectador Serv. Pesado 3p 60a S/portafusible Sqd. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_HU362RB.jpg,13115.94,,,,,,,,,,,,,
16923,simple,"Desoldador de Succión, Truper","Desoldador de Succiã³n, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_16923.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DESO-8_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DESO-8_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DESO-8_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DESO-8_FC2.jpg",93.97,,,,,,,,,,,,,
9702,simple,"Destornillador Rojo 1000 V, Punta Phillips #2, 3-15/16","Destornillador Rojo 1000 V, Punta Phillips #2, 3-15/16. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_9702.jpg,80,,,,,,,,,,,,,
9716,simple,"Destornillador Rojo 1000 V, Punta Plana 1/4"", 5-7/8","Destornillador Rojo 1000 V, Punta Plana 1/4"", 5-7/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_9716.jpg,97,,,,,,,,,,,,,
SURT0010,simple,Destornillador Azul de Caja 1/4,"Destornillador Azul de Caja 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SURT0010.jpg,71.0,,,,,,,,,,,,,
17033,simple,"Destornillador 3.6v, Pro","Destornillador 3.6v, Pro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17033.jpg,340.52,,,,,,,,,,,,,
D416V-BASE,variable,"Destornillador con Mango  Dieléctrico , Punta","Destornillador con Mango Amarillo Dieléctrico 1000 V, Punta. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_D416V-BASE.jpg,,,Medida,1000 V,1,1,Color,Amarillo,1,1,Marca,,1,1
D416V,variation,"Destornillador con Mango  Dieléctrico , Punta - 1000 V - Amarillo","Destornillador con Mango Amarillo Dieléctrico 1000 V, Punta. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://dummyimage.com/600x600/cccccc/000000.png,51,id:D416V-BASE,Medida,1000 V,1,1,Color,Amarillo,1,1,Marca,,1,1
D402V,variation,"Destornillador con Mango  Dieléctrico , Punta - 1000 V - Amarillo","Destornillador con Mango Amarillo Dieléctrico 1000 V, Punta. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,https://dummyimage.com/600x600/cccccc/000000.png,46,id:D416V-BASE,Medida,1000 V,1,1,Color,Amarillo,1,1,Marca,,1,1
LEVI060,simple,Dimmer Desl C/inter 600w,"Dimmer Desl C/inter 600w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI060.jpg,604.91,,,,,,,,,,,,,
LEVI0035,simple,Dimmer Deslizable 6674-10w,"Dimmer Deslizable 6674-10w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI0035.jpg,390.31,,,,,,,,,,,,,
47953,simple,"Dimmer Giratorio Blanco de 1.5 Módulos, Línea Lisboa","Dimmer Giratorio Blanco de 1.5 Mã³dulos, Lã­nea Lisboa. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Instalación,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_47953.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DIM15-LB_FC2.jpg",75.86,,,,,,,,,,,,,
12134,simple,"Disco 4-1/2"" Multimaterial de Carburo de Tungsteno, Truper","Disco 4-1/2"" Multimaterial de Carburo de Tungsteno, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_12134.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DITU-45_FC2.jpg",142.24,,,,,,,,,,,,,
11674,simple,"Disco Laminado 4-1/2"", Grano 60 Centro 7/8"", Fibra, Truper","Disco Laminado 4-1/2"", Grano 60 Centro 7/8"", Fibra, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_11674.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1717_FC2.jpg",73.5,,,,,,,,,,,,,
11688,simple,"Disco Laminado 4-1/2"", Grano 80 Centro 7/8"", Fibra, Truper","Disco Laminado 4-1/2"", Grano 80 Centro 7/8"", Fibra, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_11688.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DLT-1718_FC2.jpg",66.38,,,,,,,,,,,,,
100172,simple,"Disco Sierra 4-1/2"" para Madera, 24 Dientes Centro 3/8","Disco Sierra 4-1/2"" para Madera, 24 Dientes Centro 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100172.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ST-424_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ST-424_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ST-424_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/ST-424_E1.jpg",155.17,,,,,,,,,,,,,
12545,simple,"Disco Tipo 41 de 4-1/2"" X 1 Mm Corte Fino de Metal, Sable","Disco Tipo 41 de 4-1/2"" X 1 Mm Corte Fino de Metal, Sable. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_12545.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4510_FC2.jpg",13.79,,,,,,,,,,,,,
22344,simple,"Disco Tipo 41 de 4-1/2"" X 1.2 Mm Corte Fino de Metal, Pretul","Disco Tipo 41 de 4-1/2"" X 1.2 Mm Corte Fino de Metal, Pretul. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_22344.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-4512P_FC2.jpg",9.05,,,,,,,,,,,,,
22346,simple,"Disco Tipo 41 de 7"" X 2 Mm Corte Fino de Metal, Pretul","Disco Tipo 41 de 7"" X 2 Mm Corte Fino de Metal, Pretul. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_22346.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DICOF-7020P_FC2.jpg",28.45,,,,,,,,,,,,,
12979,simple,"Disco de Diamante de 4"" X 2.2 Mm, Rin Turbo, Truper","Disco de Diamante de 4"" X 2.2 Mm, Rin Turbo, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_12979.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-240_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-240_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-240_FC2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-240_FC3.jpg",142.24,,,,,,,,,,,,,
15196,simple,"Disco de Diamante de 4-1/2"" X 1.3 Mm, Corte de Porcelanato","Disco de Diamante de 4-1/2"" X 1.3 Mm, Corte de Porcelanato. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_15196.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_FC2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DID-545_FC3.jpg",168.1,,,,,,,,,,,,,
100126,simple,"Disco de Lija 4-1/2"" con Respaldo de Fibra, Grano 50, Truper","Disco de Lija 4-1/2"" con Respaldo de Fibra, Grano 50, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100126.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DILF-450_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DILF-450_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DILF-450_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DILF-450_FC1.jpg",14.66,,,,,,,,,,,,,
SURT0014,simple,Disco de Lija de Madera,"Disco de Lija de Madera. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SURT0014.jpg,14.66,,,,,,,,,,,,,
16956,simple,"Dispensador con 10 Cuchillas para Nv-7 y Nm-7, Truper","Dispensador con 10 Cuchillas para Nv-7 y Nm-7, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D4.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D5.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_D6.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10_FC1.jpg",36.21,,,,,,,,,,,,,
100079,simple,"Dispensador con 10 Cuchillas para Nv-7x y Nm-6, Expert","Dispensador con 10 Cuchillas para Nv-7x y Nm-6, Expert. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_100079.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D3.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D4.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D5.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_D6.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/REP-NM-10X_FC1.jpg",82.8,,,,,,,,,,,,,
DISP0001,simple,Dispensador de Agua,"Dispensador de Agua. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",VARIOS,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DISP0001.jpg,5062.32,,,,,,,,,,,,,
DI100,simple,Distan Recargable Laser 100m,"Distan Recargable Laser 100m. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Medición y trazo,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DI100.jpg,1514.0,,,,,,,,,,,,,
DI40,simple,Distan Recargable Laser Mini 40m,"Distan Recargable Laser Mini 40m. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Medición y trazo,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DI40.jpg,1015.0,,,,,,,,,,,,,
DISY0001,simple,Disyuntor Fd 3p 250a Fxd63b250l,"Disyuntor Fd 3p 250a Fxd63b250l. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DISY0001.jpg,13576.5,,,,,,,,,,,,,
112606,simple,Dobladora para Tubo Conduit de 3/4,"Dobladora para Tubo Conduit de 3/4. Componente eléctrico seguro y altamente confiable. Cumple con estrictas normas técnicas, ideal para instalaciones residenciales y comerciales.",MATERIAL ELECTRICO,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_112606.jpg,340,,,,,,,,,,,,,
112607,simple,Dobladora para Tubo Conduit de 1,"Dobladora para Tubo Conduit de 1. Componente eléctrico seguro y altamente confiable. Cumple con estrictas normas técnicas, ideal para instalaciones residenciales y comerciales.",MATERIAL ELECTRICO,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_112607.jpg,571,,,,,,,,,,,,,
TECN0076,simple,Dowlight 12w 6500°k Dlm'pdl 12bb,"Dowlight 12w 6500â°k Dlm'pdl 12bb. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TECN0076.jpg,119.5,,,,,,,,,,,,,
TECN0075,simple,Downlight 12w 3500k 85-265v Mldl12wwtbc Satin,"Downlight 12w 3500k 85-265v Mldl12wwtbc Satin. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_TECN0075.jpg,119.5,,,,,,,,,,,,,
