ID,Tipo,SKU,"GTIN, UPC, EAN, or ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,Día en que empieza el precio rebajado,Día en que termina el precio rebajado,Estado del impuesto,Clase de impuesto,¿En inventario?,Inventario,Cantidad de bajo inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Peso (kg),Longitud (cm),Ancho (cm),Altura (cm),¿Permitir valoraciones de clientes?,Nota de compra,Precio rebajado,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Límite de descargas,Días de caducidad de la descarga,Superior,Productos agrupados,Ventas dirigidas,Ventas cruzadas,URL externa,Texto del botón,Posición,Brands,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2
29307,simple,COSR0008,,"Cople con Tornillo 3""",1,0,visible,,"Cople con Tornillo 3"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,143.03,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_COSR0008.png,,,,,,,,,0,,,,,,,,,
29308,simple,COSR0010,,"Cople con Tornillo 4""",1,0,visible,,"Cople con Tornillo 4"". Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,233.63,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_COSR0010.png,,,,,,,,,0,,,,,,,,,
29309,simple,AISL0002,,Corta Circuitos Fusible 15kv 100a,1,0,visible,,"Corta Circuitos Fusible 15kv 100a. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1974.14,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_AISL0002.jpg,,,,,,,,,0,,,,,,,,,
29310,simple,20960,,"Cortador de Tubo de Cobre 1/8"" a 1-1/8"" Cuchilla 17mm Pretul",1,0,visible,,"Cortador de Tubo de Cobre 1/8"" a 1-1/8"" Cuchilla 17mm Pretul. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,128.45,FERRETERÍA > Manuales,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_20960.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-P_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-P_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-P_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-P_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-P_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-P_FC2.jpg",,,,,,,,,0,,,,,,,,,
29311,simple,12860,,"Cortador de Tubo de Plstico, Corte 1-5/8"" (41 Mm), Truper",1,0,visible,,"Cortador de Tubo de Pl¡stico, Corte 1-5/8"" (41 Mm), Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,168.97,FERRETERÍA > Accesorios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_12860.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-PVC_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-PVC_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-PVC_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-PVC_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-PVC_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-PVC_FC2.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/COT-PVC_FC3.jpg",,,,,,,,,0,,,,,,,,,
29312,simple,45555,,"Cruz de PPR, 1/2"" (20 Mm), Foset",1,0,visible,,"Cruz de Ppr, 1/2"" (20 Mm), Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,9.48,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_45555.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CV-771_FC1.jpg",,,,,,,,,0,,,,,,,,,
29313,simple,55961,,"Cubeta Plstica con Exprimidor, 8l Klintek",1,0,visible,,"Cubeta Pl¡stica con Exprimidor, 8l Klintek. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,137.07,Varios,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_55961.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUBE-8E_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUBE-8E_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUBE-8E_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUBE-8E_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUBE-8E_FC2.jpg",,,,,,,,,0,,,,,,,,,
29314,simple,21053,,"Cuchara para Albail 9"" Tipo Filadelfia, Pretul",1,0,visible,,"Cuchara para Alba±il 9"" Tipo Filadelfia, Pretul. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,76.72,FERRETERÍA > Albañilería,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_21053.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CT-9P_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CT-9P_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CT-9P_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CT-9P_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CT-9P_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CT-9P_FC2.jpg",,,,,,,,,0,,,,,,,,,
29315,simple,49358,,"Cuello de Cera con Gua para Wc, 170 G, Foset",1,0,visible,,"Cuello de Cera con Gu­a para Wc, 170 G, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,30.17,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49358.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC_FC2.jpg",,,,,,,,,0,,,,,,,,,
29316,simple,46235,,"Cuello de Cera con Gua para Wc, Robusto, 250 G, Foset",1,0,visible,,"Cuello de Cera con Gu­a para Wc, Robusto, 250 G, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_46235.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC-R_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC-R_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC-R_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC-R_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC-R_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CUG-WC-R_FC2.jpg",,,,,,,,,0,,,,,,,,,
29317,simple,49359,,"Cuello de Cera sin Gua para Wc, 150 G, Foset",1,0,visible,,"Cuello de Cera sin Gu­a para Wc, 150 G, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,24.14,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49359.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CU-WC_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CU-WC_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CU-WC_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CU-WC_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CU-WC_FC1.jpg",,,,,,,,,0,,,,,,,,,
29318,simple,49370,,"Cspol Flexible con Contrarrejilla de Pp, Foset",1,0,visible,,"C©spol Flexible con Contrarrejilla de Pp, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,60.34,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49370.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-233_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-233_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-233_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-233_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-233_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-233_FC2.jpg",,,,,,,,,0,,,,,,,,,
29319,simple,49509,,"Cspol Flexible de Polietileno, para Lavabo O Fregadero",1,0,visible,,"C©spol Flexible de Polietileno, para Lavabo O Fregadero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,56.09,FERRETERÍA > Hidráulico,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_49509.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-232_EI1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-232_EIND1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-232_EM1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-232_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-232_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/CE-232_FC2.jpg",,,,,,,,,0,,,,,,,,,
29320,simple,SURT0011,,Dado Largo 1/2 Exagonal 5/8,1,0,visible,,"Dado Largo 1/2 Exagonal 5/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,70.0,FERRETERÍA > Manuales,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SURT0011.jpg,,,,,,,,,0,,,,,,,,,
29321,simple,13188,,"Dado Largo de ', 6 Puntas, Cuadro 1/4', Truper - 1/2 pulg",1,0,visible,,"Dado Largo de 1/2', 6 Puntas, Cuadro 1/4', Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,42.24,Varios,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/2 pulg,1,1,,,,
29322,simple,13186,,"Dado Largo de ', 6 Puntas, Cuadro 1/4', Truper - 3/8 pulg",1,0,visible,,"Dado Largo de 3/8', 6 Puntas, Cuadro 1/4', Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,Varios,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,3/8 pulg,1,1,,,,
29323,simple,13182,,"Dado Largo de , 6 Puntas, Cuadro 1/4"", Truper - 1/4 pulg",1,0,visible,,"Dado Largo de 1/4"", 6 Puntas, Cuadro 1/4"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,36.21,FERRETERÍA > Manuales,,,"https://www.truper.com/media/import/imagenes/D-1408-L.jpg, https://www.truper.com/media/import/imagenes/D-1408-L+EI1.jpg, https://www.truper.com/media/import/imagenes/D-1408-L+EIND1.jpg, https://www.truper.com/media/import/imagenes/D-1408-L+E1.jpg, https://www.truper.com/media/import/imagenes/D-1408-L+FC1.jpg, https://www.truper.com/media/import/imagenes/D-1408-L+FC2.jpg",,,,,,,,,0,,Medida,1/4 pulg,1,1,,,,
29324,simple,13184,,"Dado Largo de , 6 Puntas, Cuadro 1/4"", Truper - 5/16 pulg",1,0,visible,,"Dado Largo de 5/16"", 6 Puntas, Cuadro 1/4"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,36.21,FERRETERÍA > Manuales,,,"https://www.truper.com/media/import/imagenes/D-1410-L.jpg, https://www.truper.com/media/import/imagenes/D-1410-L+EI1.jpg, https://www.truper.com/media/import/imagenes/D-1410-L+EIND1.jpg, https://www.truper.com/media/import/imagenes/D-1410-L+EM1.jpg, https://www.truper.com/media/import/imagenes/D-1410-L+E1.jpg, https://www.truper.com/media/import/imagenes/D-1410-L+FC1.jpg, https://www.truper.com/media/import/imagenes/D-1410-L+FC2.jpg",,,,,,,,,0,,Medida,5/16 pulg,1,1,,,,
29325,simple,13202,,"Dado Largo de , 6 Puntas, Cuadro 1/4"", Truper - 8 Mm",1,0,visible,,"Dado Largo de 8 Mm, 6 Puntas, Cuadro 1/4"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,36.21,FERRETERÍA > Manuales,,,"https://www.truper.com/media/import/imagenes/D-1408-LM.jpg, https://www.truper.com/media/import/imagenes/D-1408-LM+EI1.jpg, https://www.truper.com/media/import/imagenes/D-1408-LM+EIND1.jpg, https://www.truper.com/media/import/imagenes/D-1408-LM+EM1.jpg, https://www.truper.com/media/import/imagenes/D-1408-LM+E1.jpg, https://www.truper.com/media/import/imagenes/D-1408-LM+FC1.jpg, https://www.truper.com/media/import/imagenes/D-1408-LM+FC2.jpg",,,,,,,,,0,,Medida,8 Mm,1,1,,,,
29326,simple,13203,,"Dado Largo de , 6 Puntas, Cuadro 1/4"", Truper - 9 Mm",1,0,visible,,"Dado Largo de 9 Mm, 6 Puntas, Cuadro 1/4"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,FERRETERÍA > Manuales,,,"https://www.truper.com/media/import/imagenes/D-1409-LM.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+EI1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+EIND1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+EM1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+E1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+FC1.jpg, https://www.truper.com/media/import/imagenes/D-1409-LM+FC2.jpg",,,,,,,,,0,,Medida,9 Mm,1,1,,,,
29327,simple,13204,,"Dado Largo de , 6 Puntas, Cuadro 1/4', Truper - 10 Mm",1,0,visible,,"Dado Largo de 10 Mm, 6 Puntas, Cuadro 1/4', Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,39.66,Varios,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,10 Mm,1,1,,,,
29328,simple,13207,,"Dado Largo de , 6 Puntas, Cuadro 1/4', Truper - 13 Mm",1,0,visible,,"Dado Largo de 13 Mm, 6 Puntas, Cuadro 1/4', Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,42.24,Varios,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,13 Mm,1,1,,,,
29329,simple,6910H,,Dado de Impacto 6 Puntas 5/16 - 1/4 pulg,1,0,visible,,"Dado de Impacto 1/4"" 6 Puntas 5/16. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,51.99,Varios,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1/4 pulg,1,1,,,,
29330,simple,7210H,,Dado de Impacto 6 Puntas 5/16 - 3/8 pulg,1,0,visible,,"Dado de Impacto 3/8"" 6 Puntas 5/16. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,63,Varios,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,3/8 pulg,1,1,,,,
29331,simple,102242,,"Desarmador Dielctrico Plano 7/32"" X 5"", Truper",1,0,visible,,"Desarmador Diel©ctrico Plano 7/32"" X 5"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,68.1,FERRETERÍA > Manuales,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102242.jpg,,,,,,,,,0,,,,,,,,,
29332,simple,102243,,"Desarmador Dielctrico Plano 1/4"" X 6"", Truper",1,0,visible,,"Desarmador Diel©ctrico Plano 1/4"" X 6"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,75.0,FERRETERÍA > Manuales,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102243.jpg,,,,,,,,,0,,,,,,,,,
29333,simple,102240,,"Desarmador Dielctrico de Cruz 3/16"" X 3"", Truper",1,0,visible,,"Desarmador Diel©ctrico de Cruz 3/16"" X 3"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,47.41,FERRETERÍA > Manuales,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102240.jpg,,,,,,,,,0,,,,,,,,,
29334,simple,102241,,"Desarmador Dielctrico de Cruz 1/4"" X 4"", Truper",1,0,visible,,"Desarmador Diel©ctrico de Cruz 1/4"" X 4"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,65.52,FERRETERÍA > Manuales,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_102241.jpg,,,,,,,,,0,,,,,,,,,
29335,simple,DU221RB,,Desconectador 2x30 Du221rb,1,0,visible,,"Desconectador 2x30 Du221rb. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,1575.0,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DU221RB.jpg,,,,,,,,,0,,,,,,,,,
29336,simple,PQ3603G,,Desconectador 3p 3w 480-600v,1,0,visible,,"Desconectador 3p 3w 480-600v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,10181.1,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_PQ3603G.jpg,,,,,,,,,0,,,,,,,,,
29337,simple,DU321N,,Desconectador 3p 30a N-1,1,0,visible,,"Desconectador 3p 30a N-1. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,257.45,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DU321N.jpg,,,,,,,,,0,,,,,,,,,
29338,simple,DU321RB,,Desconectador 3p X 30 S/fus N-3r Sqd,1,0,visible,,"Desconectador 3p X 30 S/fus N-3r Sqd. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,4257.22,MATERIAL ELÉCTRICO > Canalización,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_DU321RB.jpg,,,,,,,,,0,,,,,,,,,
29339,simple,HU361RB,,Desconectador 3x30 600v S/fusibles Sqd,1,0,visible,,"Desconectador 3x30 600v S/fusibles Sqd. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,9332.16,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_HU361RB.jpg,,,,,,,,,0,,,,,,,,,
29340,simple,GNF323,,Desconectador N-1 3x100 Amp 220v Gnf323,1,0,visible,,"Desconectador N-1 3x100 Amp 220v Gnf323. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,5164.4,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_GNF323.jpg,,,,,,,,,0,,,,,,,,,
29341,simple,HU362RB,,Desconectador Serv. Pesado 3p 60a S/portafusible Sqd,1,0,visible,,"Desconectador Serv. Pesado 3p 60a S/portafusible Sqd. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,13115.94,MATERIAL ELÉCTRICO > Control y protección,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_HU362RB.jpg,,,,,,,,,0,,,,,,,,,
29342,simple,16923,,"Desoldador de Succin, Truper",1,0,visible,,"Desoldador de Succi³n, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,93.97,FERRETERÍA > Manuales,,,"https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_16923.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DESO-8_D1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DESO-8_E1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DESO-8_FC1.jpg, https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/DESO-8_FC2.jpg",,,,,,,,,0,,,,,,,,,
29343,simple,9702,,"Destornillador Rojo 1000 V, Punta Phillips #2, 3-15/16",1,0,visible,,"Destornillador Rojo 1000 V, Punta Phillips #2, 3-15/16. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,80,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_9702.jpg,,,,,,,,,0,,,,,,,,,
29344,simple,9716,,"Destornillador Rojo 1000 V, Punta Plana 1/4"", 5-7/8",1,0,visible,,"Destornillador Rojo 1000 V, Punta Plana 1/4"", 5-7/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,97,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_9716.jpg,,,,,,,,,0,,,,,,,,,
29345,simple,SURT0010,,Destornillador Azul de Caja 1/4,1,0,visible,,"Destornillador Azul de Caja 1/4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,71.0,FERRETERÍA > Manuales,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_SURT0010.jpg,,,,,,,,,0,,,,,,,,,
29346,simple,17033,,"Destornillador 3.6v, Pro",1,0,visible,,"Destornillador 3.6v, Pro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,340.52,Varios,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_17033.jpg,,,,,,,,,0,,,,,,,,,
29347,simple,D416V,,"Destornillador con Mango Dieléctrico , Punta - 1000 V - Amarillo",1,0,visible,,"Destornillador con Mango Amarillo Dieléctrico 1000 V, Punta. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,51,Varios,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1000 V,1,1,Color,Amarillo,1,1
29348,simple,D402V,,"Destornillador con Mango Dieléctrico , Punta - 1000 V - Amarillo",1,0,visible,,"Destornillador con Mango Amarillo Dieléctrico 1000 V, Punta. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,46,Varios,,,https://dummyimage.com/600x600/cccccc/000000.png,,,,,,,,,0,,Medida,1000 V,1,1,Color,Amarillo,1,1
29349,simple,LEVI060,,Dimmer Desl con inter 600w,1,0,visible,,"Dimmer Desl C/inter 600w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",,,taxable,,1,,,0,0,,,,,1,,,604.91,MATERIAL ELÉCTRICO > Instalación,,,https://springgreen-sparrow-647332.hostingersite.com/wp-content/uploads/productos/SKU_LEVI060.jpg,,,,,,,,,0,,,,,,,,,
