SKU,Type,Name,Description,Categories,Images,Regular price,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
13471,simple,"Lubricante Multiusos en Aerosol, 400ml (14oz), Truper","Lubricante Multiusos en Aerosol, 400ml (14oz), Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Albañilería,,66.38,,,,,,,,,,,,,
13468,simple,"Lubricante Multiusos en Aerosol, 110ml (4oz), Truper","Lubricante Multiusos en Aerosol, 110ml (4oz), Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Albañilería,,36.21,,,,,,,,,,,,,
LITH0002,simple,Lum Salida de Emergencia Lithonia,"Lum Salida de Emergencia Lithonia. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,,853.45,,,,,,,,,,,,,
LITH0003,simple,Lumi Emp 2x2 Swichable 40/70/80lm 35/40/65k Cpx2x2al07m4,"Lumi Emp 2x2 Swichable 40/70/80lm 35/40/65k Cpx2x2al07m4. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Industrial / Comercial,,1372.5,,,,,,,,,,,,,
FL32D,simple,Lumi Tubo Fluorescente 32w T8 6500k Ldd Fl32d,"Lumi Tubo Fluorescente 32w T8 6500k Ldd Fl32d. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,67.25,,,,,,,,,,,,,
BS100LED,simple,Luminaria Aph 30w 120-277v Ip66 Bs100led4htvlowt50120-277v,"Luminaria Aph 30w 120-277v Ip66 Bs100led4htvlowt50120-277v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,4075.5,,,,,,,,,,,,,
LUMI0013,simple,Luminaria Colgante Led Integrado 12w 127v 3000k,"Luminaria Colgante Led Integrado 12w 127v 3000k. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,39434.51,,,,,,,,,,,,,
12YDLED431,simple,Luminaria Emp 12w Led 100-240v 6500k 720lm Bl 12ydled431mv65,"Luminaria Emp 12w Led 100-240v 6500k 720lm Bl 12ydled431mv65. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,106.89,,,,,,,,,,,,,
LITH0005,simple,Luminaria Emp 2x4 Switchable Cct 120-277v Cpx2x4al07sww7m3,"Luminaria Emp 2x4 Switchable Cct 120-277v Cpx2x4al07sww7m3. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,1807.5,,,,,,,,,,,,,
H600S,simple,Luminaria Empotrado Exterior Satin con Foco,"Luminaria Empotrado Exterior Satin con Foco. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,674.03,,,,,,,,,,,,,
TECL0115,simple,Luminaria High Bay Led 100w 100/227v,"Luminaria High Bay Led 100w 100/227v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,1431.15,,,,,,,,,,,,,
YDLED81030,simple,Luminaria Interior Empotrado Led 6w 100-220v Tl,"Luminaria Interior Empotrado Led 6w 100-220v Tl. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,469.62,,,,,,,,,,,,,
LITH0004,simple,"Luminaria Led L48"" Alo3 Mvolt Sww3 80","Luminaria Led L48"" Alo3 Mvolt Sww3 80. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,2475.0,,,,,,,,,,,,,
JLCR25,simple,Luminaria Led Redonda 25w Modelo Jlcr-25,"Luminaria Led Redonda 25w Modelo Jlcr-25. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,262.08,,,,,,,,,,,,,
LUMI0001,simple,Luminaria Led Redondo 20w Blanco 30/40/60k,"Luminaria Led Redondo 20w Blanco 30/40/60k. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,3584.61,,,,,,,,,,,,,
LUMI0005,simple,Luminaria Mini Bala Led 9w,"Luminaria Mini Bala Led 9w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,70.79,,,,,,,,,,,,,
LUMI0010,simple,Luminaria Redonda Colgante Led Integrado 105w,"Luminaria Redonda Colgante Led Integrado 105w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,39434.51,,,,,,,,,,,,,
LUMI0011-BASE,variable,Luminaria Redonda Colgante Led Integrado  127v,"Luminaria Redonda Colgante Led Integrado 50w 127v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,,,Medida,"50w, 34w",1.0,1.0,Marca,,1.0,1.0,,,,
LUMI0011,variation,Luminaria Redonda Colgante Led Integrado  127v - 50w,"Luminaria Redonda Colgante Led Integrado 50w 127v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,39434.51,id:LUMI0011-BASE,Medida,50w,1.0,1.0,Marca,,1.0,1.0,,,,
LUMI0012,variation,Luminaria Redonda Colgante Led Integrado  127v - 34w,"Luminaria Redonda Colgante Led Integrado 34w 127v. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,39434.51,id:LUMI0011-BASE,Medida,34w,1.0,1.0,Marca,,1.0,1.0,,,,
AUBE0047,simple,Luminaria Sob Cuadrada 18w 6500k,"Luminaria Sob Cuadrada 18w 6500k. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,201.92,,,,,,,,,,,,,
BOOM0047,simple,Luminaria Sobreponer Led 12w 6500â°k Circular Boomer,"Luminaria Sobreponer Led 12w 6500â°k Circular Boomer. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,165.93,,,,,,,,,,,,,
QOP0060,simple,Luminaria Sobreponer Redondo 20w 6500k Qo2-52/65,"Luminaria Sobreponer Redondo 20w 6500k Qo2-52/65. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,148.5,,,,,,,,,,,,,
LUMI0007,simple,Luminaria Sobreponer en Muro Blanco Incluye Led 3w 3000k,"Luminaria Sobreponer en Muro Blanco Incluye Led 3w 3000k. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Exterior,,1167.08,,,,,,,,,,,,,
LUMI0008,simple,Luminaria Tipio Vnity para Sobreponer en Muro Acabado Cromo,"Luminaria Tipio Vnity para Sobreponer en Muro Acabado Cromo. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Exterior,,4580.01,,,,,,,,,,,,,
S00448,simple,Luminaria Tslr-310 Rejilla,"Luminaria Tslr-310 Rejilla. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,1094.1,,,,,,,,,,,,,
PHIL0008,simple,Luminaria Tubo Fluorescente 32w 127v 6500k F32t8,"Luminaria Tubo Fluorescente 32w 127v 6500k F32t8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,58.19,,,,,,,,,,,,,
S00352,simple,Luminaria de Emergencia Led R2f 2.4w,"Luminaria de Emergencia Led R2f 2.4w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,401.85,,,,,,,,,,,,,
LEDR0001,simple,Luminario Empotrar 30/25/20w 125lm 35/40/50k Tp22u 60x60,"Luminario Empotrar 30/25/20w 125lm 35/40/50k Tp22u 60x60. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,988.74,,,,,,,,,,,,,
H510S,simple,Luminario Exterior Sumergible Satin Exn50w,"Luminario Exterior Sumergible Satin Exn50w. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Exterior,,705.0,,,,,,,,,,,,,
6YDLED431M,simple,Luminario Interior Led 6w 100-240v 6500k 320lm,"Luminario Interior Led 6w 100-240v 6500k 320lm. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,94.4,,,,,,,,,,,,,
29936,simple,"Luminario Suburbano Led 50 W 6500 K, Volteck Basic","Luminario Suburbano Led 50 W 6500 K, Volteck Basic. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,392.24,,,,,,,,,,,,,
6YDLED430M,simple,Luminario para Uso Interior Empotrado,"Luminario para Uso Interior Empotrado. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,102.75,,,,,,,,,,,,,
L6335130,simple,Luna Flat Rd 13 Emp Std 100-305v Bfp Fijo 60k Bc Magg,"Luna Flat Rd 13 Emp Std 100-305v Bfp Fijo 60k Bc Magg. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,372.38,,,,,,,,,,,,,
L6340130,simple,Luna Flat Rd 18 Std 100-305vbfp Fijo 60k Bc Magg,"Luna Flat Rd 18 Std 100-305vbfp Fijo 60k Bc Magg. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,669.96,,,,,,,,,,,,,
L6341130,simple,Luna Flatrd 25 Std 100-305v 100-305v Afp 60k Bc,"Luna Flatrd 25 Std 100-305v 100-305v Afp 60k Bc. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,958.01,,,,,,,,,,,,,
LUMI0009,simple,Luuminaria Led 16w 100-240v Sobrep Calux Dlp098led-f/ne,"Luuminaria Led 16w 100-240v Sobrep Calux Dlp098led-f/ne. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,1108.02,,,,,,,,,,,,,
15143,simple,"Lã¡mpara Led 280 Lm de Taller, Recargable, Truper","Lã¡mpara Led 280 Lm de Taller, Recargable, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Interior,,280.17,,,,,,,,,,,,,
103015,simple,"Machete Doble Filo 10"", Cacha Inyectada, con Funda, Truper","Machete Doble Filo 10"", Cacha Inyectada, con Funda, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,211.21,,,,,,,,,,,,,
40963,simple,"Madeja de Cuerda Amarilla de Polipropileno 6mm, 15m, Fiero","Madeja de Cuerda Amarilla de Polipropileno 6mm, 15m, Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,,38.79,,,,,,,,,,,,,
40965,simple,"Madeja de Cuerda Amarilla de Polipropileno 10mm, 8m, Fiero","Madeja de Cuerda Amarilla de Polipropileno 10mm, 8m, Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,,42.68,,,,,,,,,,,,,
100376,simple,"Maleta Portaherramientas de 14"", Truper","Maleta Portaherramientas de 14"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,,245.69,,,,,,,,,,,,,
CINT0002,simple,Malla Cinta Union 10cm X 45 Mts,"Malla Cinta Union 10cm X 45 Mts. Herramienta y material de ferretería de alta calidad, fabricado para garantizar máxima durabilidad y resistencia en proyectos exigentes y profesionales.",FERRETERIA,,135,,,,,,,,,,,,,
10742,simple,"Maneral de 4"" para Rodillo, Truper","Maneral de 4"" para Rodillo, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Albañilería,,23.28,,,,,,,,,,,,,
HSC300FR,simple,"Manga Termocontractil 3"" P.g.","Manga Termocontractil 3"" P.g.. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,,200.0,,,,,,,,,,,,,
TERM500,simple,Manga Termocontractil Tramo 122 33/8 Cal 500,"Manga Termocontractil Tramo 122 33/8 Cal 500. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Canalización,,150.0,,,,,,,,,,,,,
100148,simple,"Manguera 3/4"" Anti-torceduras 6 Capas 30m Conexiones D/metal","Manguera 3/4"" Anti-torceduras 6 Capas 30m Conexiones D/metal. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,https://www.truper.com/media/import/imagenes/MAN-30X3-4XX.jpg,806.03,,,,,,,,,,,,,
16030,simple,"Manguera 1/2"" Reforzada 3 Capas 10 M Conexiones de Metal","Manguera 1/2"" Reforzada 3 Capas 10 M Conexiones de Metal. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Jardinería,https://www.truper.com/media/import/imagenes/MAN-10X1-2R.jpg,197.41,,,,,,,,,,,,,
19792,simple,"Manguera 1/2"" Super Reforzada 4 Capas 20 M Conexionesâ Metal","Manguera 1/2"" Super Reforzada 4 Capas 20 M Conexionesâ Metal. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Jardinería,https://www.truper.com/media/import/imagenes/MAN-20X1-2X.jpg,334.92,,,,,,,,,,,,,
26020,simple,"Manguera Lavabo/fregadero, Aluminio, 1/2""x1/2"",40 Cm, Basic","Manguera Lavabo/fregadero, Aluminio, 1/2""x1/2"",40 Cm, Basic. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,,25.0,,,,,,,,,,,,,
26021,simple,"Manguera Lavabo/fregadero, Aluminio, 1/2""x1/2"",55 Cm, Basic","Manguera Lavabo/fregadero, Aluminio, 1/2""x1/2"",55 Cm, Basic. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,,26.72,,,,,,,,,,,,,
FKSNEO0001-BASE,variable,Manguera Led  () Controlador y Pin,"Manguera Led 25m (verde) Controlador y Pin. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,,,,Medida,25m,1.0,1.0,Color,"Verde, Azul, Rojo",1.0,1.0,Marca,,1.0,1.0
FKSNEO0001,variation,Manguera Led  () Controlador y Pin - 25m - Verde,"Manguera Led 25m (verde) Controlador y Pin. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,,1034.49,id:FKSNEO0001-BASE,Medida,25m,1.0,1.0,Color,Verde,1.0,1.0,Marca,,1.0,1.0
FKSNEO0002,variation,Manguera Led  () Controlador y Pin - 25m - Azul,"Manguera Led 25m (azul) Controlador y Pin. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,,1034.49,id:FKSNEO0001-BASE,Medida,25m,1.0,1.0,Color,Azul,1.0,1.0,Marca,,1.0,1.0
FKSNEO0003,variation,Manguera Led  () Controlador y Pin - 25m - Rojo,"Manguera Led 25m (rojo) Controlador y Pin. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,,1034.49,id:FKSNEO0001-BASE,Medida,25m,1.0,1.0,Color,Rojo,1.0,1.0,Marca,,1.0,1.0
FKSNEO0004,simple,Manguera Led 25m (dorado) Controlador y Pin,"Manguera Led 25m (dorado) Controlador y Pin. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,,1034.49,,,,,,,,,,,,,
49136,simple,"Manguera Pigtail, Acero Inox, 7/16"" X 7/8"", 55 Cm, Foset","Manguera Pigtail, Acero Inox, 7/16"" X 7/8"", 55 Cm, Foset. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Jardinería,,137.07,,,,,,,,,,,,,
FKS5050RGB,simple,Manguera Rgb de Led 25 Mts Diver y Control Remoto,"Manguera Rgb de Led 25 Mts Diver y Control Remoto. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",ILUMINACIÓN > Accesorios,,840.51,,,,,,,,,,,,,
19014,simple,"Manguera para Compresor, de Pvc, 10m X 1/4"", Truper","Manguera para Compresor, de Pvc, 10m X 1/4"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Jardinería,https://www.truper.com/media/import/imagenes/MAN-PI-10-1-4.jpg,237.07,,,,,,,,,,,,,
24063,simple,"Manguera para Gas, Aluminio, 3/8"" Flare, 200 Cm, Foset Basic","Manguera para Gas, Aluminio, 3/8"" Flare, 200 Cm, Foset Basic. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Jardinería,,85.34,,,,,,,,,,,,,
QOP0200,simple,Marco Plastico para Panel 60x60,"Marco Plastico para Panel 60x60. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,,280.0,,,,,,,,,,,,,
SLP0001,simple,Marco para Panel 60x60,"Marco para Panel 60x60. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",MATERIAL ELÉCTRICO > Control y protección,,225.0,,,,,,,,,,,,,
16506,simple,"Marro Octagonal 2 Lb, Mango de Madera 12"", Truper","Marro Octagonal 2 Lb, Mango de Madera 12"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,180.17,,,,,,,,,,,,,
19883,simple,"Marro Octagonal 3 Lb, Mango de Fibra de Vidrio 14"", Truper","Marro Octagonal 3 Lb, Mango de Fibra de Vidrio 14"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,211.21,,,,,,,,,,,,,
16508,simple,"Marro Octagonal 4 Lb, Mango de Madera 12"", Truper","Marro Octagonal 4 Lb, Mango de Madera 12"", Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,262.93,,,,,,,,,,,,,
19710,simple,"Martillo 16 Oz Uã±a Curva, Mango Fibra de Vidrio, Truper","Martillo 16 Oz Uã±a Curva, Mango Fibra de Vidrio, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,168.1,,,,,,,,,,,,,
19997,simple,"Martillo 16 Oz Uã±a Recta, Mango Fibra de Vidrio, Truper","Martillo 16 Oz Uã±a Recta, Mango Fibra de Vidrio, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,168.1,,,,,,,,,,,,,
22290,simple,"Martillo Semipulido, 16 Oz, Uã±a Curva, Pretul","Martillo Semipulido, 16 Oz, Uã±a Curva, Pretul. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,99.14,,,,,,,,,,,,,
13214-BASE,variable,Matraca Cuadro  Cabeza de Pera de Liberaciã³n Rã¡pida,"Matraca Cuadro 1/4"" Cabeza de Pera de Liberaciã³n Rã¡pida. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,,,Medida,"1/4 pulg, 1/2 pulg, 3/8 pulg",1.0,1.0,Marca,,1.0,1.0,,,,
13214,variation,Matraca Cuadro  Cabeza de Pera de Liberaciã³n Rã¡pida - 1/4 pulg,"Matraca Cuadro 1/4"" Cabeza de Pera de Liberaciã³n Rã¡pida. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,331.9,id:13214-BASE,Medida,1/4 pulg,1.0,1.0,Marca,,1.0,1.0,,,,
13410,variation,Matraca Cuadro  Cabeza de Pera de Liberaciã³n Rã¡pida - 1/2 pulg,"Matraca Cuadro 1/2"" Cabeza de Pera de Liberaciã³n Rã¡pida. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,504.31,id:13214-BASE,Medida,1/2 pulg,1.0,1.0,Marca,,1.0,1.0,,,,
13659,variation,Matraca Cuadro  Cabeza de Pera de Liberaciã³n Rã¡pida - 3/8 pulg,"Matraca Cuadro 3/8"" Cabeza de Pera de Liberaciã³n Rã¡pida. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,426.72,id:13214-BASE,Medida,3/8 pulg,1.0,1.0,Marca,,1.0,1.0,,,,
5249G,simple,Matraca Rev Acord Qr 3/8,"Matraca Rev Acord Qr 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,497.0,,,,,,,,,,,,,
5249S-BASE,variable,Matraca Rev Mgo Cto Qr,"Matraca Rev Mgo Cto Qr 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,,,Medida,"3/8 pulg, 1/2 pulg",1.0,1.0,Marca,,1.0,1.0,,,,
5249S,variation,Matraca Rev Mgo Cto Qr - 3/8 pulg,"Matraca Rev Mgo Cto Qr 3/8. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,402.0,id:5249S-BASE,Medida,3/8 pulg,1.0,1.0,Marca,,1.0,1.0,,,,
5449S,variation,Matraca Rev Mgo Cto Qr - 1/2 pulg,"Matraca Rev Mgo Cto Qr 1/2. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,540.0,id:5249S-BASE,Medida,1/2 pulg,1.0,1.0,Marca,,1.0,1.0,,,,
5449,simple,"Matraca Reversible Cromada, Quick Release, para Dado Cuadro","Matraca Reversible Cromada, Quick Release, para Dado Cuadro. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",Varios,,635,,,,,,,,,,,,,
16931,simple,"Mazo de Hule 16 Oz, Truper","Mazo de Hule 16 Oz, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,116.38,,,,,,,,,,,,,
100374,simple,"Medidor Lã¡ser de Distancia de 0.05 M a 100 M, Truper","Medidor Lã¡ser de Distancia de 0.05 M a 100 M, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Medición y trazo,,1314.66,,,,,,,,,,,,,
44271,simple,"Metro de Cadena Galvanizada de 1/4"", 35 M en Cubeta, Fiero","Metro de Cadena Galvanizada de 1/4"", 35 M en Cubeta, Fiero. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,https://www.truper.com/media/import/imagenes/CAGA-1-4.jpg,62.07,,,,,,,,,,,,,
44190,simple,Metro de Cadena Tipo Vã­ctor de 2.0 Mm en Carrete de 30 M,"Metro de Cadena Tipo Vã­ctor de 2.0 Mm en Carrete de 30 M. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,,15.09,,,,,,,,,,,,,
40181,simple,"Metro de Cuerda Amarilla de Polipropileno 19mm, Carrete 198m","Metro de Cuerda Amarilla de Polipropileno 19mm, Carrete 198m. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,,14.66,,,,,,,,,,,,,
40180,simple,"Metro de Cuerda Amarilla de Polipropileno 16mm, Carrete 264m","Metro de Cuerda Amarilla de Polipropileno 16mm, Carrete 264m. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,,11.21,,,,,,,,,,,,,
40179,simple,"Metro de Cuerda Amarilla de Polipropileno 13mm, Carrete 390m","Metro de Cuerda Amarilla de Polipropileno 13mm, Carrete 390m. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,,7.5,,,,,,,,,,,,,
40177,simple,"Metro de Cuerda Amarilla de Polipropileno 10mm, Carrete 440m","Metro de Cuerda Amarilla de Polipropileno 10mm, Carrete 440m. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Ferretería general,,4.48,,,,,,,,,,,,,
49230,simple,"Mezcladora 4"" para Lavabo, Nariz Larga, Cartucho Cerã¡mico","Mezcladora 4"" para Lavabo, Nariz Larga, Cartucho Cerã¡mico. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Hidráulico,,469.83,,,,,,,,,,,,,
49278,simple,"Mezcladora 4"" para Lavabo, Nariz Larga, Manerales Palanca","Mezcladora 4"" para Lavabo, Nariz Larga, Manerales Palanca. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,469.83,,,,,,,,,,,,,
MICRO0001,simple,Microondas 0.7,"Microondas 0.7. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",VARIOS,,2000.0,,,,,,,,,,,,,
10236,simple,"Mini Arco 12"" de Aluminio para Segueta, Truper","Mini Arco 12"" de Aluminio para Segueta, Truper. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Accesorios,,93.97,,,,,,,,,,,,,
12850,simple,"Mini Cortador de Tubo de Cobre 1/8"" a 5/8"" Cuchilla 18 Mm","Mini Cortador de Tubo de Cobre 1/8"" a 5/8"" Cuchilla 18 Mm. Producto versátil, práctico y de excelente calidad. Diseñado para ofrecer los mejores resultados en su categoría.",FERRETERÍA > Manuales,,100.86,,,,,,,,,,,,,
